States/UTs,District,Constituency,Year,Murder,Culpable Homicide,Rape,Kidnapping & Abduction,Dacoity,Robbery,Criminal Trespass/Burglary,Theft,Unlawful Assembly,Riots,Criminal Breach of Trust,Cheating,Forgery,Counterfeiting,Arson,Grievous Hurt,Acid attack,Dowry Deaths,Sexual Harassment,Cruelty,Causing Death by Negligence,Extortion,Incidence of Rash Driving,HumanTrafficking,Unnatural Offence,Other IPC crimes,Total crimes against SCs,Voyeurism,Stalking,Abetment of Suicides of Women,Immoral Traffic Prevention Act,Total_Count
Tripura,North Tripura,Dharmanagar,2019,26,18,3,23,18,37,10,9,15,24,23,21,19,10,12,40,0,21,14,4,1,8,18,12,3,56,19,8,8,16,12,508
Tripura,North Tripura,Jubarajnagar,2019,0,10,4,41,12,23,9,56,22,4,9,19,18,13,15,39,10,19,10,4,13,12,2,12,1,66,15,1,21,3,19,502
Tripura,North Tripura,Panisagar,2019,17,5,6,24,0,19,7,19,0,19,8,5,5,6,7,29,9,21,9,0,8,25,4,9,17,26,0,8,15,0,8,335
Tripura,North Tripura,Pencharthal,2019,33,15,46,40,23,23,17,43,17,24,7,8,9,16,13,18,9,21,40,8,7,14,8,6,1,18,24,27,20,17,12,584
Tripura,North Tripura,Kanchanpur,2019,7,14,24,13,4,6,1,10,12,6,9,2,1,7,13,0,2,1,0,10,25,16,20,10,8,28,4,0,3,10,22,288
Uttarakhand,Uttarkashi,Purola,2019,19,13,26,57,20,43,18,32,0,68,7,4,19,9,5,79,11,16,52,19,13,21,24,6,5,88,85,29,21,17,23,849
Uttarakhand,Uttarkashi,Yamunotri,2019,15,4,26,10,0,5,31,0,27,5,27,27,5,16,0,19,4,16,24,4,3,0,23,14,7,15,0,11,2,0,5,345
Uttarakhand,Uttarkashi,Gangotri,2019,11,0,6,23,28,31,15,34,17,20,26,24,2,5,11,32,4,24,43,13,6,16,10,4,5,49,18,24,14,10,26,551
Uttarakhand,Chamoli,Badrinath,2019,10,2,14,0,8,5,11,15,7,19,1,24,0,12,2,14,12,20,39,2,0,6,4,8,3,15,0,10,22,17,26,328
Uttarakhand,Chamoli,Tharali,2019,15,2,24,34,19,8,6,13,6,51,3,12,8,5,13,69,7,20,53,11,18,25,16,6,20,98,26,14,3,25,22,652
Uttarakhand,Chamoli,Karnaprayag,2019,40,6,54,54,15,30,7,4,17,11,14,1,2,11,3,20,11,17,65,4,13,0,6,11,19,65,17,16,24,8,16,581
Uttarakhand,Rudraprayag,Kedarnath,2019,17,9,11,6,25,0,5,0,14,0,28,5,19,0,6,17,7,4,16,11,12,20,6,16,12,15,14,29,14,0,3,341
Uttarakhand,Rudraprayag,Rudraprayag,2019,10,5,5,13,0,11,13,0,8,6,22,10,12,3,18,38,1,18,1,2,2,14,0,0,13,0,12,1,22,12,12,284
Uttarakhand,Tehri Garhwal,Ghansali,2019,49,8,17,79,21,9,29,43,13,12,18,11,12,4,13,20,11,14,36,5,11,18,20,10,11,1,17,14,24,22,2,574
Uttarakhand,Tehri Garhwal,Devprayag,2019,10,4,5,11,14,1,21,0,26,30,15,4,5,11,0,0,12,11,14,2,4,21,9,8,16,15,5,18,0,0,3,295
Uttarakhand,Tehri Garhwal,Narendranagar,2019,49,27,31,41,5,44,33,2,19,13,18,6,24,1,3,64,8,26,110,45,11,23,15,15,10,106,18,2,3,35,10,817
Uttarakhand,Tehri Garhwal,Pratapnagar,2019,20,4,7,44,28,29,18,32,3,67,4,11,15,11,11,45,7,2,38,4,14,10,7,14,10,37,21,2,6,4,12,537
Uttarakhand,Tehri Garhwal,Tehri,2019,0,10,47,62,25,2,33,80,13,5,26,15,11,4,18,72,14,3,50,12,15,23,2,5,9,34,23,25,10,8,8,664
Uttarakhand,Tehri Garhwal,Dhanaulti,2019,35,31,66,70,3,20,8,59,23,27,22,3,1,9,16,22,10,20,50,10,65,13,27,45,8,87,16,25,19,18,3,831
Uttarakhand,Dehradun,Chakrata,2019,22,38,0,55,20,39,19,19,13,51,13,24,18,13,4,14,2,13,1,4,8,10,11,17,18,14,25,11,24,21,14,555
Uttarakhand,Dehradun,Vikasnagar,2019,19,30,8,32,22,40,32,68,8,44,17,2,9,15,19,25,7,20,31,13,25,15,8,1,6,97,8,10,9,14,15,669
Uttarakhand,Dehradun,Sahaspur,2019,2,30,65,15,17,21,30,82,10,46,17,29,18,13,2,67,14,2,46,10,6,2,7,8,4,44,7,5,9,12,6,646
Uttarakhand,Dehradun,Dharampur,2019,42,30,26,4,2,24,27,22,6,44,28,9,10,11,0,8,10,3,21,11,23,7,23,14,9,23,5,10,8,19,12,491
Uttarakhand,Dehradun,Raipur,2019,26,38,27,53,15,49,32,77,8,23,5,1,22,13,11,19,3,6,27,4,8,5,9,17,7,27,22,14,18,13,1,600
Uttarakhand,Dehradun,Rajpur Road,2019,14,17,44,3,5,13,24,25,4,41,20,21,1,10,5,72,6,10,17,7,11,13,6,9,8,59,19,10,12,17,12,535
Uttarakhand,Dehradun,Dehradun Cantonment,2019,14,28,68,60,24,54,31,6,2,35,20,17,16,4,13,30,13,7,60,2,18,23,8,1,10,57,16,8,19,11,17,692
Uttarakhand,Dehradun,Mussoorie,2019,21,28,67,48,1,51,6,65,14,50,28,3,15,9,18,25,2,10,43,2,18,4,6,17,1,46,3,26,14,9,5,655
Uttarakhand,Dehradun,Doiwala,2019,20,31,8,48,14,6,28,75,0,15,10,17,7,3,2,85,7,14,7,13,14,5,24,14,11,40,12,19,4,2,17,572
Uttarakhand,Dehradun,Rishikesh,2019,14,19,61,43,26,53,14,2,4,66,7,4,25,13,6,15,0,13,18,17,12,24,10,10,6,76,13,2,9,11,1,594
Uttarakhand,Haridwar,Haridwar,2019,43,3,39,50,20,57,29,44,17,8,5,2,5,6,8,56,5,7,59,13,5,21,7,11,7,11,3,14,18,9,10,592
Uttarakhand,Haridwar,BHEL Ranipur,2019,41,3,5,34,8,44,3,16,1,56,19,21,11,6,1,81,2,26,7,3,16,5,2,2,3,36,12,6,22,22,16,530
Uttarakhand,Haridwar,Jwalapur,2019,33,35,56,15,18,28,0,7,4,2,28,25,6,7,15,58,11,6,37,5,26,23,13,17,10,5,9,4,18,0,7,528
Uttarakhand,Haridwar,Bhagwanpur,2019,27,15,25,68,25,30,27,41,23,48,26,18,5,9,2,47,11,16,45,5,3,1,10,9,2,83,19,6,7,12,2,667
Uttarakhand,Haridwar,Jhabrera,2019,11,15,60,4,6,53,21,46,24,19,18,25,4,68,9,74,49,58,46,10,27,22,14,9,5,103,17,27,21,17,25,907
Uttarakhand,Haridwar,Piran Kaliyar,2019,38,7,38,38,19,31,24,37,2,0,13,13,13,0,15,34,10,14,32,0,18,9,3,13,19,57,19,3,13,2,3,537
Uttarakhand,Haridwar,Roorkee,2019,25,38,58,50,15,59,5,52,9,24,6,4,3,3,3,70,14,27,14,13,27,25,11,9,12,3,21,23,14,2,8,647
Uttarakhand,Haridwar,Khanpur,2019,21,36,2,76,9,30,5,50,23,68,0,21,22,8,16,18,11,1,50,89,4,8,14,17,18,103,12,12,16,25,26,811
Uttarakhand,Haridwar,Manglaur,2019,13,32,2,6,16,44,19,1,21,52,2,8,9,12,6,42,1,27,1,12,11,6,19,1,7,86,8,1,15,10,27,517
Uttarakhand,Haridwar,Laksar,2019,24,4,33,15,20,9,11,65,22,44,25,19,21,2,15,42,4,7,37,7,23,26,25,4,11,68,26,19,23,1,27,679
Uttarakhand,Haridwar,Haridwar Rural,2019,8,12,11,27,0,29,10,23,4,47,25,21,11,13,6,44,5,10,16,17,17,12,15,0,10,36,18,24,6,25,1,503
Uttarakhand,Pauri Garhwal,Yamkeshwar,2019,22,35,24,48,21,5,12,78,18,9,8,7,12,2,14,46,2,20,65,14,14,24,3,7,16,68,23,19,1,19,0,656
Uttarakhand,Pauri Garhwal,Pauri,2019,24,34,11,18,22,29,33,0,0,53,28,5,10,10,4,2,3,23,22,16,10,23,2,11,18,69,20,6,2,5,21,534
Uttarakhand,Pauri Garhwal,Srinagar,2019,47,38,31,65,0,8,6,2,9,66,15,25,14,6,3,48,7,16,8,3,2,26,22,8,19,20,16,26,8,25,16,605
Uttarakhand,Pauri Garhwal,Chaubattakhal,2019,26,22,34,3,11,13,2,73,8,27,12,24,12,1,7,12,5,24,0,18,16,19,12,11,5,16,19,20,14,12,0,478
Uttarakhand,Pauri Garhwal,Lansdowne,2019,41,10,25,10,7,30,6,49,3,46,1,4,6,6,13,4,7,19,43,15,23,8,16,11,20,79,22,16,3,10,11,564
Uttarakhand,Pauri Garhwal,Kotdwar,2019,43,28,7,45,29,56,12,48,1,65,6,9,9,3,2,83,58,23,58,89,1,9,3,6,9,69,17,18,7,22,22,857
Uttarakhand,Pithoragarh,Dharchula,2019,25,27,68,31,23,0,15,50,13,22,5,5,5,9,15,59,0,18,46,20,26,16,2,1,19,72,12,6,18,12,26,666
Uttarakhand,Pithoragarh,Didihat,2019,1,15,5,29,2,52,19,46,14,31,6,13,25,15,15,20,5,7,23,10,20,26,19,4,11,50,14,2,17,7,18,541
Uttarakhand,Pithoragarh,Pithoragarh,2019,43,28,67,67,1,10,27,42,19,8,12,12,24,5,15,79,13,1,11,14,14,15,19,6,18,84,11,5,1,25,4,700
Uttarakhand,Pithoragarh,Gangolihat,2019,21,8,19,41,19,49,15,74,23,70,8,4,24,1,12,84,1,22,28,5,3,26,14,0,8,69,13,20,23,18,23,745
Uttarakhand,Bageshwar,Kapkot,2019,40,16,36,8,22,47,28,56,19,52,25,17,6,3,1,79,3,22,27,18,17,17,18,15,11,85,13,98,2,12,3,816
Uttarakhand,Bageshwar,Bageshwar,2019,1,5,44,73,2,49,14,16,27,18,14,15,16,14,0,75,14,10,5,20,15,14,26,8,5,1,23,26,22,2,7,581
Uttarakhand,Almora,Dwarahat,2019,22,39,37,20,17,27,22,11,14,35,24,2,0,13,6,38,1,15,12,12,2,14,23,0,14,47,0,8,1,18,21,515
Uttarakhand,Almora,Salt,2019,33,14,18,13,4,39,31,52,8,41,19,21,23,6,10,1,12,13,0,13,5,11,27,8,16,59,25,25,8,4,22,581
Uttarakhand,Almora,Ranikhet,2019,42,30,60,45,20,54,19,12,6,68,11,16,16,11,10,24,9,10,42,20,6,4,24,2,4,92,1,28,6,18,27,737
Uttarakhand,Almora,Someshwar,2019,30,32,66,66,12,16,20,78,1,55,3,13,22,10,1,9,9,2,98,11,26,1,9,10,20,125,24,3,11,14,27,824
Uttarakhand,Almora,Almora,2019,36,38,53,45,9,0,2,79,3,10,20,5,1,5,9,82,4,22,18,9,6,1,12,3,12,68,27,18,1,23,2,623
Uttarakhand,Almora,Jageshwar,2019,4,9,55,7,9,63,13,48,25,15,25,0,21,16,15,43,7,0,38,1,6,23,8,1,14,55,22,11,7,23,25,609
Uttarakhand,Champawat,Lohaghat,2019,31,16,26,26,25,51,33,42,16,63,26,0,2,9,17,45,5,0,64,18,27,10,24,2,20,47,0,8,7,23,3,686
Uttarakhand,Champawat,Champawat,2019,10,32,24,78,3,53,13,77,13,19,1,7,17,9,11,11,2,2,28,18,0,13,25,2,0,103,22,13,21,15,4,646
Uttarakhand,Nainital,Lalkuan,2019,7,35,20,40,3,65,25,72,5,15,14,25,23,10,8,17,8,23,37,0,4,18,23,14,12,35,21,27,2,3,15,626
Uttarakhand,Nainital,Bhimtal,2019,28,4,53,66,25,58,26,37,13,45,24,15,18,1,15,46,6,26,45,5,9,1,23,11,18,27,9,20,17,10,4,705
Uttarakhand,Nainital,Nainital,2019,52,10,0,47,14,39,14,20,14,28,6,24,23,9,10,75,7,3,57,48,5,158,15,16,2,98,20,20,11,8,18,871
Uttarakhand,Nainital,Haldwani,2019,14,12,7,72,5,13,31,79,11,9,27,25,7,13,9,1,2,12,23,13,22,13,23,2,11,26,20,26,16,11,16,571
Uttarakhand,Nainital,Kaladhungi,2019,13,11,25,4,25,12,30,6,14,31,24,0,3,12,10,60,14,12,37,8,14,26,0,15,9,1,25,15,9,10,10,485
Uttarakhand,Nainital,Ramnagar,2019,43,29,30,31,16,21,27,64,15,68,1,0,22,6,13,87,13,7,125,11,4,8,3,11,17,113,1,25,2,14,10,837
Uttarakhand,Udham Singh Nagar,Jaspur,2019,12,30,19,51,12,15,27,44,19,43,1,19,18,5,17,20,10,16,15,4,20,26,24,16,15,94,16,20,8,1,17,654
Uttarakhand,Udham Singh Nagar,Kashipur,2019,44,22,15,45,20,18,24,23,9,41,11,8,12,2,8,73,3,10,29,17,1,14,12,4,0,66,4,25,22,12,10,604
Uttarakhand,Udham Singh Nagar,Bajpur,2019,36,2,32,57,16,36,10,42,18,7,3,1,21,10,16,73,9,15,12,3,11,4,13,15,2,44,22,19,3,14,1,567
Uttarakhand,Udham Singh Nagar,Gadarpur,2019,40,36,21,49,16,6,30,52,9,62,26,17,6,13,18,55,4,22,63,7,17,6,18,12,0,13,9,23,13,6,25,694
Uttarakhand,Udham Singh Nagar,Rudrapur,2019,9,20,36,29,13,31,21,83,17,18,20,6,21,2,8,22,2,22,40,10,12,24,4,15,1,59,3,9,0,3,12,572
Uttarakhand,Udham Singh Nagar,Kichha,2019,22,23,16,74,12,33,29,79,21,28,20,16,9,16,13,27,6,10,1,17,15,20,15,0,13,53,18,0,20,6,13,645
Uttarakhand,Udham Singh Nagar,Sitarganj,2019,30,8,23,79,29,34,9,70,14,44,3,27,16,4,1,65,2,13,60,5,3,21,13,5,4,112,21,28,25,17,24,809
Uttarakhand,Udham Singh Nagar,Nanakmatta,2019,36,12,31,61,19,29,26,80,19,4,18,5,0,0,16,30,1,1,62,15,14,24,17,7,6,88,4,5,24,24,14,692
Uttarakhand,Udham Singh Nagar,Khatima,2019,46,19,3,25,23,51,1,47,25,65,6,14,16,6,14,64,14,12,62,15,3,17,17,7,17,105,25,0,45,22,21,807
Uttar Pradesh,Saharanpur,Behat,2019,40,4,88,10,0,37,47,98,18,90,27,13,13,7,12,30,7,17,20,23,29,24,0,13,11,137,9,7,20,1,15,867
Uttar Pradesh,Saharanpur,Nakur,2019,87,4,36,71,20,43,1,108,3,78,26,16,15,9,8,74,13,2,96,9,6,15,8,6,0,13,14,5,3,20,25,834
Uttar Pradesh,Saharanpur,Saharanpur Nagar,2019,60,34,130,33,21,30,25,8,18,121,15,23,16,12,2,125,3,21,106,16,0,19,15,8,2,70,0,7,17,12,7,976
Uttar Pradesh,Saharanpur,Saharanpur,2019,0,1,111,36,29,70,16,118,19,46,25,11,25,6,5,101,9,24,80,6,28,0,2,16,13,77,17,8,12,13,12,936
Uttar Pradesh,Saharanpur,Deoband,2019,18,0,15,11,4,1,20,0,20,0,25,17,22,10,2,50,6,6,22,8,17,18,7,1,0,20,5,0,9,0,0,334
Uttar Pradesh,Saharanpur,Rampur Maniharan,2019,41,11,91,129,31,87,47,112,4,101,25,12,20,13,2,103,6,27,127,19,22,25,5,7,17,130,20,2,25,25,8,1294
Uttar Pradesh,Saharanpur,Gangoh,2019,24,26,2,54,30,85,41,125,21,132,25,22,15,2,13,97,13,11,51,0,10,27,12,7,7,72,6,28,21,17,19,1015
Uttar Pradesh,Shamli,Kairana,2019,12,16,80,84,23,48,1,112,10,116,4,22,2,15,19,44,14,21,29,10,11,15,1,0,0,60,12,25,1,6,5,818
Uttar Pradesh,Shamli,Thana Bhawan,2019,62,4,51,3,38,6,13,96,4,57,27,19,0,7,18,57,13,3,28,22,10,6,12,1,15,92,3,6,4,3,16,696
Uttar Pradesh,Shamli,Shamli,2019,5,35,96,47,2,109,25,112,12,30,26,3,8,6,10,11,13,12,38,24,14,11,0,3,9,12,17,11,5,20,8,734
Uttar Pradesh,Muzaffarnagar,Budhana,2019,42,20,32,128,20,37,30,118,26,91,13,22,21,12,8,124,1,15,126,17,32,27,21,13,11,45,2,3,25,14,3,1099
Uttar Pradesh,Muzaffarnagar,Charthawal,2019,73,26,98,127,28,93,29,125,10,27,15,13,5,9,1,13,6,23,49,21,9,24,25,4,9,120,18,1,23,24,23,1071
Uttar Pradesh,Muzaffarnagar,Purqazi,2019,85,6,79,95,18,7,24,2,1,137,1,27,10,13,16,129,13,9,92,4,32,24,0,0,6,46,26,6,20,5,10,943
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,2019,25,33,104,121,35,5,41,71,23,92,24,7,24,8,9,74,8,2,60,0,24,26,1,7,0,102,18,1,13,17,26,1001
Uttar Pradesh,Muzaffarnagar,Khatauli,2019,37,2,119,10,35,101,0,8,26,20,5,2,16,14,17,126,8,6,98,20,10,24,25,15,2,40,27,28,9,2,26,878
Uttar Pradesh,Muzaffarnagar,Meerapur,2019,106,4,25,87,8,51,19,35,0,103,1,25,17,11,17,94,2,15,110,2,18,23,19,4,16,37,6,20,19,20,12,926
Uttar Pradesh,Bijnor,Najibabad,2019,25,28,69,77,7,31,5,93,16,125,17,20,24,8,2,2,1,25,101,1,18,6,9,7,0,77,1,10,24,6,18,853
Uttar Pradesh,Bijnor,Nagina,2019,92,27,20,33,29,80,40,34,14,39,21,1,14,6,18,106,0,16,36,12,3,25,2,10,9,43,5,9,10,12,27,793
Uttar Pradesh,Bijnor,Barhapur,2019,77,18,103,73,36,28,25,32,2,112,18,16,1,9,12,94,4,26,112,9,13,15,17,3,10,122,7,1,15,3,12,1025
Uttar Pradesh,Bijnor,Dhampur,2019,67,1,83,113,24,106,17,95,14,40,26,14,12,5,11,85,9,19,27,2,26,12,18,5,14,139,6,17,8,19,20,1054
Uttar Pradesh,Bijnor,Nehtaur,2019,100,8,52,110,32,109,19,57,2,130,18,7,7,7,15,23,4,19,84,24,32,16,21,3,0,30,18,4,7,15,23,996
Uttar Pradesh,Bijnor,Bijnor,2019,98,20,136,52,18,52,37,115,0,25,3,23,18,9,3,43,14,14,58,5,15,6,20,4,20,11,0,19,15,2,19,874
Uttar Pradesh,Bijnor,Chandpur,2019,83,10,85,12,32,35,45,103,22,85,22,4,24,14,0,12,3,14,36,16,19,22,3,1,9,134,14,7,16,12,0,894
Uttar Pradesh,Bijnor,Noorpur,2019,62,34,72,22,2,60,41,74,13,28,4,9,14,14,13,59,4,7,52,1,16,6,27,6,0,140,24,21,26,21,12,884
Uttar Pradesh,Moradabad,Kanth,2019,41,29,82,117,3,101,14,55,20,16,21,11,11,11,4,6,12,13,57,21,17,22,26,0,3,32,22,23,18,3,12,823
Uttar Pradesh,Moradabad,Thakurdwara,2019,12,7,103,44,5,26,6,94,11,132,27,1,29,11,2,122,12,26,97,19,5,18,13,11,13,87,11,13,18,17,25,1017
Uttar Pradesh,Moradabad,Moradabad Rural,2019,13,15,107,87,24,39,11,80,14,29,1,22,5,7,5,5,12,3,28,21,9,1,2,2,19,53,6,28,8,15,0,671
Uttar Pradesh,Moradabad,Moradabad Nagar,2019,75,11,94,12,35,64,31,92,12,56,17,24,20,3,16,97,10,6,88,7,8,16,23,11,1,77,14,22,13,21,23,999
Uttar Pradesh,Moradabad,Kundarki,2019,14,0,123,103,25,28,35,5,20,122,18,1,0,3,16,60,11,2,92,21,4,22,8,5,1,129,27,2,26,25,10,958
Uttar Pradesh,Moradabad,Bilari,2019,54,17,45,4,30,38,2,27,16,33,3,12,4,9,18,28,10,23,134,15,30,19,2,12,5,97,6,27,16,12,9,757
Uttar Pradesh,Sambhal,Chandausi,2019,9,5,88,66,11,57,37,126,4,133,5,17,25,8,9,90,10,10,113,23,12,12,9,8,2,129,17,24,0,15,27,1101
Uttar Pradesh,Sambhal,Asmoli,2019,15,1,28,0,22,5,48,5,19,0,24,8,26,13,9,1,14,23,4,4,11,16,3,0,11,9,1,4,5,0,12,341
Uttar Pradesh,Sambhal,Sambhal,2019,10,18,73,25,3,73,1,110,10,95,21,20,9,2,3,114,13,4,40,9,19,8,3,12,0,117,20,24,15,18,26,915
Uttar Pradesh,Rampur,Suar,2019,75,3,105,97,22,76,38,112,5,116,19,7,23,12,10,120,4,19,7,19,25,7,10,16,18,120,24,10,2,20,13,1154
Uttar Pradesh,Rampur,Chamraua,2019,9,23,127,70,20,60,41,51,16,66,20,20,12,15,3,38,14,22,9,5,3,13,22,2,20,116,15,24,17,5,0,878
Uttar Pradesh,Rampur,Bilaspur,2019,27,26,12,86,20,40,28,38,11,43,7,29,16,11,9,36,8,16,117,9,6,7,2,2,8,140,20,4,6,5,14,803
Uttar Pradesh,Rampur,Rampur,2019,55,29,56,46,27,83,39,66,18,43,24,27,25,8,12,123,3,26,135,17,6,18,5,13,6,33,18,25,21,12,23,1042
Uttar Pradesh,Rampur,Milak,2019,32,19,108,117,30,112,10,5,19,9,16,7,16,16,12,87,9,25,58,8,17,20,22,7,5,0,10,17,0,0,22,835
Uttar Pradesh,Amroha,Dhanaura,2019,7,32,117,28,35,0,14,24,1,13,4,0,2,14,5,83,0,4,94,10,21,9,24,14,0,54,15,18,11,12,12,677
Uttar Pradesh,Amroha,Naugawan Sadat,2019,32,32,129,126,38,64,9,119,14,32,7,26,23,6,1,119,9,24,13,5,8,26,9,4,2,36,7,6,10,17,12,965
Uttar Pradesh,Amroha,Amroha,2019,14,36,77,98,8,75,35,40,21,136,12,19,7,11,12,29,7,4,128,20,2,3,26,15,10,11,16,27,10,21,7,937
Uttar Pradesh,Amroha,Hasanpur,2019,66,13,22,103,11,56,35,51,7,35,12,15,8,4,19,84,1,3,81,25,14,9,26,1,19,63,8,12,22,8,10,843
Uttar Pradesh,Meerut,Siwalkhas,2019,87,12,105,101,1,118,25,68,13,70,15,27,2,4,1,59,10,0,74,5,31,10,14,16,16,50,4,11,7,7,19,982
Uttar Pradesh,Meerut,Sardhana,2019,32,29,35,100,8,12,21,101,20,41,18,20,6,12,10,46,12,4,124,2,20,6,27,15,19,112,8,19,10,23,21,933
Uttar Pradesh,Meerut,Hastinapur,2019,64,38,129,77,31,55,12,5,26,90,6,14,18,14,9,124,1,7,10,11,8,3,24,7,6,136,25,22,0,19,1,992
Uttar Pradesh,Meerut,Kithore,2019,60,20,18,106,20,45,47,82,14,28,1,16,10,5,15,22,1,12,56,5,23,11,21,12,15,45,3,24,2,7,8,754
Uttar Pradesh,Meerut,Meerut Cantt.,2019,42,30,23,102,16,10,34,124,1,49,8,0,2,13,16,114,2,15,32,24,31,22,5,15,8,61,13,15,17,16,10,870
Uttar Pradesh,Meerut,Meerut,2019,47,7,85,31,24,110,9,18,11,58,14,20,13,7,2,97,1,21,114,10,4,24,0,11,15,102,3,2,19,11,15,905
Uttar Pradesh,Meerut,Meerut South,2019,42,15,31,45,15,25,30,80,25,0,1,25,18,9,6,14,12,13,87,9,20,2,19,10,3,141,22,4,0,13,23,759
Uttar Pradesh,Bagpat,Chhaprauli,2019,101,26,18,94,37,69,40,53,26,125,12,15,14,5,8,20,6,8,108,8,18,8,14,2,8,76,15,9,22,15,14,994
Uttar Pradesh,Bagpat,Baraut,2019,15,21,9,95,8,61,36,52,14,70,26,17,26,4,4,83,6,8,32,18,27,13,12,2,13,22,7,22,9,5,9,746
Uttar Pradesh,Bagpat,Bagpat,2019,101,24,20,94,1,114,42,114,23,110,22,7,28,5,8,5,10,10,22,20,14,12,25,0,11,71,27,10,24,13,1,988
Uttar Pradesh,Ghaziabad,Loni,2019,15,5,11,0,5,0,15,0,20,15,15,9,0,11,14,23,11,15,5,12,29,7,27,9,4,5,0,25,4,6,3,320
Uttar Pradesh,Ghaziabad,Muradnagar,2019,98,4,130,37,16,29,8,85,17,52,23,3,17,1,8,101,10,17,31,6,19,21,13,10,10,115,18,22,3,20,20,964
Uttar Pradesh,Ghaziabad,Sahibabad,2019,64,36,111,94,22,43,23,52,8,41,10,23,5,9,9,107,8,25,74,22,26,26,4,10,9,3,1,17,17,6,12,917
Uttar Pradesh,Ghaziabad,Ghaziabad,2019,15,1,0,5,16,0,2,16,21,10,3,23,12,9,5,1,2,1,30,12,26,16,24,6,0,55,1,0,14,2,0,328
Uttar Pradesh,Ghaziabad,Modinagar,2019,95,8,84,85,31,47,40,101,4,41,25,21,8,6,12,109,5,18,110,0,14,26,17,10,1,24,23,1,1,21,18,1006
Uttar Pradesh,Hapur,Dhaulana,2019,92,33,43,37,3,61,14,12,6,55,16,5,19,5,16,85,2,20,74,24,32,5,12,1,19,79,18,10,23,11,21,853
Uttar Pradesh,Hapur,Hapur,2019,20,25,19,125,21,37,23,43,5,65,0,15,0,1,14,38,10,17,58,19,14,22,25,10,16,30,17,14,14,22,21,760
Uttar Pradesh,Hapur,Garhmukteshwar,2019,44,12,65,30,20,79,22,99,26,67,18,7,8,16,11,83,8,0,89,22,15,12,5,1,1,143,18,28,11,5,13,978
Uttar Pradesh,Gautam Budh Nagar,Noida,2019,77,18,74,85,15,106,43,61,12,24,6,0,24,2,11,37,0,17,32,21,20,3,20,14,0,12,9,12,0,5,26,786
Uttar Pradesh,Gautam Budh Nagar,Dadri,2019,51,33,109,18,9,41,11,114,21,83,11,13,4,16,4,106,0,9,78,0,18,24,26,12,8,81,8,11,25,13,15,972
Uttar Pradesh,Gautam Budh Nagar,Jewar,2019,97,16,101,119,33,64,17,118,1,39,11,18,13,16,1,6,3,20,23,12,7,24,25,14,18,13,27,13,1,25,2,897
Uttar Pradesh,Bulandshahr,Sikandrabad,2019,69,36,44,126,20,21,12,103,22,86,18,13,1,15,3,66,11,3,44,1,28,20,2,6,5,122,6,16,9,15,20,963
Uttar Pradesh,Bulandshahr,Bulandshahr,2019,61,16,129,129,5,8,32,28,26,66,23,19,24,4,8,24,0,0,16,9,0,21,22,14,0,44,9,0,4,10,0,751
Uttar Pradesh,Bulandshahr,Syana,2019,96,23,44,51,33,103,45,4,21,53,27,6,6,6,19,47,11,13,100,15,0,1,27,3,17,41,18,0,20,13,26,889
Uttar Pradesh,Bulandshahr,Anupshahr,2019,5,6,9,0,16,0,19,15,14,8,18,7,14,12,14,3,1,3,60,9,15,12,23,6,10,16,5,25,3,0,1,349
Uttar Pradesh,Bulandshahr,Debai,2019,54,25,51,98,27,35,17,69,4,79,13,5,22,7,14,9,3,0,34,23,30,23,15,1,2,100,4,1,8,14,11,798
Uttar Pradesh,Bulandshahr,Shikarpur,2019,93,17,129,103,30,95,40,118,19,73,28,22,16,13,18,122,2,15,25,6,20,11,27,0,9,76,9,11,22,22,9,1200
Uttar Pradesh,Bulandshahr,Khurja,2019,46,28,122,4,18,86,34,32,19,125,27,11,25,4,5,104,2,19,40,11,5,5,19,9,12,129,2,0,15,18,18,994
Uttar Pradesh,Aligarh,Khair,2019,98,17,53,79,0,24,17,67,17,64,14,15,11,11,1,111,8,11,124,1,32,16,20,10,18,87,21,24,12,25,0,1008
Uttar Pradesh,Aligarh,Barauli,2019,8,21,44,2,20,2,45,86,17,1,15,13,17,0,17,84,11,24,127,18,23,4,10,4,11,63,27,22,17,8,10,771
Uttar Pradesh,Aligarh,Atrauli,2019,54,6,40,66,4,111,44,45,12,27,25,18,22,9,16,20,14,13,110,23,5,22,22,6,17,124,26,24,4,11,7,947
Uttar Pradesh,Aligarh,Chharra,2019,79,8,126,40,7,107,46,98,24,74,7,14,16,12,17,121,3,20,130,24,25,18,17,16,20,9,23,6,19,15,24,1165
Uttar Pradesh,Aligarh,Koil,2019,36,17,93,15,38,36,18,51,1,26,25,18,4,1,16,5,12,4,118,13,5,17,14,14,20,31,19,7,20,7,24,725
Uttar Pradesh,Aligarh,Aligarh,2019,38,6,16,47,15,17,3,125,1,34,19,25,1,3,2,49,1,14,74,1,8,14,11,12,17,30,12,2,13,8,10,628
Uttar Pradesh,Aligarh,Iglas,2019,69,39,25,117,36,88,7,20,23,53,9,29,6,1,15,84,11,24,118,1,10,27,19,2,12,54,16,0,11,10,2,938
Uttar Pradesh,Hathras,Hathras,2019,53,35,21,1,35,46,21,68,22,48,18,17,8,0,1,33,14,24,79,11,22,22,23,7,13,96,0,24,18,10,0,790
